,date,open,high,low,close,Adj Close,volume,SMA,ROC,RSI,Real Upper Band,Real Lower Band,Real Middle Band
19,2024-05-13 14:15:00,171.68820190429688,172.1699981689453,171.66000366210938,172.11000061035156,172.11000061035156,1373315,171.9109845842634,-0.19715647660618335,49.01014024618193,174.54929231657354,170.31649595246944,171.9109845842634
20,2024-05-13 14:30:00,172.10069274902344,172.16580200195312,171.72999572753906,171.81939697265625,171.81939697265625,1327544,171.80701337541853,-0.29629481400401403,46.291375976230945,174.52726953751306,170.26345769637368,171.80701337541853
21,2024-05-13 14:45:00,171.8217010498047,172.35000610351562,171.8217010498047,172.29010009765625,172.29010009765625,1277494,171.79559217180525,-0.2835390005219322,51.029942092960624,174.0430318393712,170.4816660366054,171.79559217180525
22,2024-05-13 15:00:00,172.2902069091797,172.39999389648438,172.060302734375,172.14999389648438,172.14999389648438,1140961,171.78273446219308,0.22845860800159482,49.626446489180296,173.7781338543855,170.5673937945403,171.78273446219308
23,2024-05-13 15:15:00,172.16000366210938,172.39999389648438,171.75999450683594,171.8699951171875,171.8699951171875,1218266,171.71773420061385,0.0,46.85307803115999,173.25166232085067,170.8328545858876,171.71773420061385
24,2024-05-13 15:30:00,171.86990356445312,172.0399932861328,171.6300048828125,171.9499969482422,171.9499969482422,1346163,171.73147691999162,0.12420328289738831,47.75153321054363,173.10967261261823,170.8668441110146,171.73147691999162
25,2024-05-13 15:45:00,171.9600067138672,172.1999969482422,171.66000366210938,171.9199981689453,171.9199981689453,2329370,171.73504856654577,0.15495776396444397,47.42776122889874,172.97215369507816,170.90317284300775,171.73504856654577
26,2024-05-14 09:30:00,175.61000061035156,177.80999755859375,175.35009765625,176.44000244140625,176.44000244140625,11714814,172.0709991455078,3.127012810819016,74.96799207677614,174.25612632791706,169.9357010646611,172.0709991455078
27,2024-05-14 09:45:00,176.36000061035156,177.86000061035156,176.110107421875,176.1999969482422,176.1999969482422,5932440,172.39571271623885,2.6866371634356048,72.78759547144492,175.0886799032247,169.47814748935346,172.39571271623885
28,2024-05-14 10:00:00,176.1750030517578,176.1750030517578,174.64999389648438,175.11000061035156,175.11000061035156,5096759,172.6828558785575,2.4094946984209624,63.72307409912339,175.4866785039191,169.35814876658873,172.6828558785575
29,2024-05-14 10:15:00,175.05999755859375,176.27279663085938,174.42050170898438,176.10989379882812,176.10989379882812,4329071,173.00570569719588,2.7347113023031584,67.69719434473734,176.04907684184462,169.1287399306163,173.00570569719588
30,2024-05-14 10:30:00,176.11000061035156,176.77000427246094,175.11000061035156,175.66610717773438,175.66610717773438,3730256,173.33971296037947,2.3107980291906647,64.32881234519557,176.46884418262258,169.09982341991648,173.33971296037947
31,2024-05-14 10:45:00,175.64999389648438,178.13999938964844,175.4510955810547,178.0406951904297,178.0406951904297,4771121,173.8124771118164,3.445874475071859,72.2773062317192,177.40024681495214,168.78549079491114,173.8124771118164
32,2024-05-14 11:00:00,178.04989624023438,179.22999572753906,177.74000549316406,179.16000366210938,179.16000366210938,5499936,174.34544154575892,4.272280556671565,75.0944535213722,178.46369759437047,168.46437094810997,174.34544154575892
33,2024-05-14 11:15:00,179.15269470214844,179.49000549316406,178.44000244140625,178.92999267578125,178.92999267578125,4135902,174.83258383614677,3.853902559904152,73.4428450883452,179.28561095677674,168.3700561574811,174.83258383614677
34,2024-05-14 11:30:00,178.92190551757812,179.0399932861328,178.02110290527344,178.27499389648438,178.27499389648438,2911614,175.29369790213448,3.5579437799359015,68.80220206001079,179.819790487082,168.55437638303516,175.29369790213448
35,2024-05-14 11:45:00,178.2899932861328,178.86990356445312,177.8300018310547,177.939697265625,177.939697265625,2497292,175.69724055698939,3.531565904973085,66.48622771108798,180.23096800902056,168.77816895387008,175.69724055698939
